3.596060405096901391e-01,6.991786941562491142e-01,6.905473187142132652e-01,9.849216870441248606e-01,1.498358979093457055e+00,7.273951447379236601e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.700964836296132932e-01,9.345824140231309141e-01,1.116452083609043910e+00,7.639897447715504608e-01,9.120543910556722089e-02,0.000000000000000000e+00,4.457025414984379097e-01,2.471062425174471722e-01,8.257137604509607876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.196026064803520361e-01,5.088620031504815788e-01,9.074348726523361330e-01,3.170010284223169217e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.628467582904608690e-01,1.627744694719112095e-01,1.262021530884571474e+00,1.117539873781651094e-01,3.638155171643818742e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.909331859159363098e-02,0.000000000000000000e+00,4.451566424438940794e-01,0.000000000000000000e+00,5.953579322220153847e-01,1.921041389691220402e-01,3.803034324255416543e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.806816224289354622e-01,0.000000000000000000e+00,2.473927812090980227e-01,6.539960769198477353e-01,9.649181656202145962e-01,1.198637894242289281e+00,7.018514658845239618e-01,2.392384254562659462e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.350773720171205117e+00,1.409774956386068201e+00,5.331529158213730302e-01,8.451617227761454298e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.696376264396647127e-01,5.912972329327894627e-01,1.050393352761123555e+00,3.059579664232401353e-01,1.098698426387354932e+00,6.880496977298593553e-01,1.441890704731007000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.110540151522673380e-01,1.176191132173449727e-01,3.388978665163040471e-01,4.874566260923510752e-01,1.601321071043801281e+00,1.629393277978394394e+00,8.987878945854790302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.829395858988165813e-02,0.000000000000000000e+00,1.165073093245747593e-01,0.000000000000000000e+00,3.492243643102250772e-01,5.754032474255184049e-01,3.645372577809234960e-01,4.150498145714994758e-01,4.206531865224368838e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.177678671635925767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.080237864708325057e-01,1.326567130626216118e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.086054019141335925e+00,9.237588614830991585e-01,1.521164515443624854e+00,9.205569617510580560e-01,1.049818631688383963e+00,3.186534688406698068e-01,3.440758646981078028e-01,1.389458431980034048e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.121227813106642213e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.094053475896009431e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.645374963288060322e-01,1.066738787705731051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.073902856067806555e-01,8.232015538467726268e-01,9.169632906652669391e-01,1.141508835161319402e+00,1.556571301803539420e+00,5.469308709833671234e-01,8.552770178411193136e-01,1.000203201248025309e+00,7.157459222009514566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.629852320925112563e-01,2.601410624040001451e-01,1.522147420081198188e+00,1.027005996379519726e+00,4.185507187241099825e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.196587738325762373e-03,0.000000000000000000e+00,3.849710880213782493e-01,0.000000000000000000e+00,3.276127651249710615e-01,2.273065300434790048e-01,4.258596003105636907e-01,1.742825390287923160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.006247668087340452e-01,9.190932423323289191e-01,2.300671956816695563e-01,4.372310051127095143e-01,0.000000000000000000e+00,3.050619466986103090e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.110210581630200810e-01,4.079314700146869921e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.300068684257499996e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.529456914206011708e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.765760209964727379e-01,1.966661240709866032e-01,8.147943113629763090e-03,5.077691444379799357e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.214824127267595921e-01,5.400868417665164456e-01,6.261194891142303209e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.047457136236185749e-01,3.954982976488461421e-01,3.659281626461010628e-01,8.108925722028799132e-01,1.143744788575810967e+00,8.586312758455152405e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.680601982616106715e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.665784224621027931e-01,1.292542071281952865e+00,8.943110869846152555e-01,2.651375360745517051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.520204637703111539e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.114813541280269327e-02,2.575717297301890474e-01,4.040335429165289316e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.753384069133770318e-01,7.510167841511903308e-01,5.035770814577830157e-01,5.182599487675603189e-01,4.339703754469781405e-01,4.075007913019161876e-01,7.614566881525286490e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192042774486855583e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.382473485679926561e-01,9.499156739701142271e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.534000250382944630e-01,1.599435311894355172e+00,3.238309623124365766e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.456463254106103999e-02,1.058587795986049462e+00,1.214519272006360007e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070007599692662792e-01,6.831995234631671465e-02,5.705494594102373807e-01,6.240390803985995660e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.619335285130279134e-01,7.626428648526666354e-01,9.436061400791223575e-01,6.293575614418954745e-01,4.747975678410873979e-01,1.461211112979508453e+00,1.596894592180424954e+00,9.559708994769725576e-01,0.000000000000000000e+00,1.075927565731872315e-01,3.674895897665199085e-01,4.984129340922017759e-01,8.518634250202039571e-02,4.015726646801934807e-01,9.866907691188299134e-01,7.584886986854454394e-01,1.075506738884786095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.128121058474283789e-01,1.040265272766703886e+00,1.407426078614601339e+00,1.653401604212723974e+00,3.644435714066316390e-01,3.100757312935007448e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.532039355790389301e-02,1.356015143709695669e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.376090673500292683e-01,1.975967150727995225e-01,3.832760770359389113e-01,2.433900577508653074e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.853280305716970888e-01,7.494823968883927989e-01,6.552110163047273339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.890209764139765714e-01,1.074588533867645523e+00,6.424067289418345927e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.672877894501789031e-01,9.902983406597059002e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.490412733649088661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523291626586678049e-01,3.266543482149102395e-01,4.111543479187045325e-01,8.242657807387598901e-02,4.960405236372713578e-01,1.127521989013117176e-01,6.054008716938306112e-01,1.973185314744863028e-02,5.184645196146018264e-01,2.860534413365047879e-01,1.108184033306263139e+00,1.810716113531692928e-01,8.427148836345406124e-01,0.000000000000000000e+00,5.603451752193766566e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.814361973516787963e-02,5.455958832047548279e-01,2.455354919977077444e-01,6.233056755848683794e-01,8.723913086618464430e-01,3.388403990681088107e-01,2.476869727848670655e-01,2.421431708315617826e-01,6.706511285840746073e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.890022816387783688e-01,1.621676696525054862e+00,2.443289706375795234e-01,1.901986872203754730e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.515777296419567044e-01,3.258116242735173973e-01,3.334433059432021507e-01,0.000000000000000000e+00,2.632459828993449769e-02,4.780207384800966297e-01,8.170383948160685472e-01,1.101551910623603803e-01,1.870546793842162714e-01,6.950020495542968968e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.367766004929643398e-01,1.194042650133113836e+00,7.869550863922462058e-01,1.239535769376975960e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.023946623046271931e+00,9.924743775348775499e-01,4.723592891495381751e-01,8.825476349364003159e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.472334557210005501e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.942705961592607666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.589344540321772303e-01,6.459744135430265377e-01,5.662739155013086778e-01,9.568713305855273132e-01,1.084723576424303726e+00,9.022844999881038941e-01,2.442008402067434858e-01,1.159306447202859136e-01,2.901349723132070624e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.863735429440923408e-01,1.670221779614418756e+00,9.463159386028545672e-01,8.957304827893056709e-01,0.000000000000000000e+00,3.980335003763739721e-01,0.000000000000000000e+00,5.598737530736480617e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056802484613779125e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.378269196260687446e-01,0.000000000000000000e+00,2.299802744726882064e-01,6.711801078777992480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021811370619079007e-01,1.462466505149140339e-01,1.408965715528258666e-01,4.533658463758285517e-01,9.440636168390620364e-01,1.275063901918122022e-01,0.000000000000000000e+00,3.337502932847659087e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.259160968153317128e-01,1.092049414207671321e+00,1.361066248465370609e+00,4.874399481117088762e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.249660885177870107e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.676892298411166715e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.345647739164643308e+00,1.399077041038557567e+00,1.010687515212168597e+00,1.530550384526684349e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.074485310818180439e-01,1.083436274741508942e+00,1.624519078623081425e+00,1.142604125597040943e+00,7.149583793562497291e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.889310879686552092e-01,2.614349776624641519e-01,3.260489521561293902e-01,0.000000000000000000e+00,1.751544317299965625e-01,2.578114296836784280e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.101278504075306364e-01,1.402411281753751293e+00,1.774756619445203576e+00,1.596532804343808287e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.955998533056580779e-01,1.561931932537482304e+00,9.114141298974259842e-01,8.600482008445421434e-01,3.201676900272415471e-01,2.970676516230029707e-01,7.739883195090925261e-01,7.617297851203740366e-01,1.438673492562190903e+00,9.059091388285156476e-01,5.977938800347469828e-01,1.899686063998184959e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.940902931223434713e-01,8.653876712875477883e-01,5.551589077844962805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.256344700728928565e-01,2.992987072531457793e-01,3.916716098323747008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.405965314428422985e-01,1.088231229611020590e+00,8.448029950246085384e-01,2.609695975221894004e-01,1.861097615059266186e-01,4.040151821084142503e-01,9.146108541716779783e-01,0.000000000000000000e+00,4.595917015443822251e-01,1.003005685309583672e+00,6.252814373890379640e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.754643850595559051e-01,6.589321815381214975e-01,1.421975261660825662e+00,5.829037077731111793e-01,6.601870813313097663e-01,9.176703289578910239e-01,1.014570725029038112e+00,1.261837565718139098e+00,8.835245519164905970e-01,5.680933572127094822e-01,2.478755702500720082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
