0.000000000000000000e+00,0.000000000000000000e+00,7.094915211200714111e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.347648143768310547e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.057419627904891968e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.189759492874145508e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.038352474570274353e-02,1.819016411900520325e-02,0.000000000000000000e+00,4.168492555618286133e-02,1.307923495769500732e-01,6.420850753784179688e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.070376515388488770e-02,0.000000000000000000e+00,4.350400716066360474e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523581147193908691e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.960538119077682495e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.141785457730293274e-02,0.000000000000000000e+00,2.372227907180786133e-01,0.000000000000000000e+00
1.618130058050155640e-01,7.407858967781066895e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.641988098621368408e-01,3.221703320741653442e-02,0.000000000000000000e+00,4.467558488249778748e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.930772468447685242e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.592261910438537598e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.570321992039680481e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.822162583470344543e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.462461620569229126e-02,1.117332279682159424e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.368891775608062744e-02,0.000000000000000000e+00,5.417451262474060059e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.601640462875366211e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028445363044738770e-01,0.000000000000000000e+00,3.998170047998428345e-02,2.788724377751350403e-02,1.387697756290435791e-01,0.000000000000000000e+00,1.271142363548278809e-01,7.775209844112396240e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.434561982750892639e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.351401209831237793e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.514480918645858765e-02,2.950040251016616821e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.406479179859161377e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.802921324968338013e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.978911437094211578e-02,1.270246505737304688e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.063464656472206116e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.858164072036743164e-02,0.000000000000000000e+00,8.121371269226074219e-03,0.000000000000000000e+00,3.558182343840599060e-02,0.000000000000000000e+00,5.351409688591957092e-02,0.000000000000000000e+00,3.123070485889911652e-02,1.811710372567176819e-02,0.000000000000000000e+00,5.395157262682914734e-02,5.512837320566177368e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.634281784296035767e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.929175645112991333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.720712892711162567e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.262058168649673462e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.255040645599365234e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.492408245801925659e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.385301887989044189e-02,0.000000000000000000e+00,1.900157332420349121e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.150226712226867676e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.346265554428100586e-02,2.575474977493286133e-02,0.000000000000000000e+00,6.098140031099319458e-02,5.327355116605758667e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.251540124416351318e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.291521757841110229e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.151485651731491089e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.081257641315460205e-02,0.000000000000000000e+00,0.000000000000000000e+00
