2.229950390756130219e-02
-2.762384712696075439e-03
1.929815672338008881e-02
2.463486976921558380e-02
4.430009797215461731e-02
1.731135137379169464e-02
-1.559843029826879501e-02
3.391498327255249023e-02
-1.655386411584913731e-03
3.812907263636589050e-02
-9.173677302896976471e-03
-4.034100566059350967e-03
4.173441231250762939e-02
8.098924905061721802e-02
-2.144694514572620392e-02
8.564109355211257935e-02
4.331519082188606262e-02
5.031632632017135620e-02
6.627183407545089722e-02
8.441276103258132935e-02
5.432256963104009628e-03
6.197148934006690979e-02
2.904563769698143005e-02
-1.420479267835617065e-02
7.779321074485778809e-02
-2.032658830285072327e-02
-1.265313290059566498e-02
-1.668850481510162354e-01
-1.768015772104263306e-01
2.188858762383460999e-02
1.554853399284183979e-03
-2.628651633858680725e-02
