-1.867959201335906982e-01,1.881354451179504395e-01,-1.403778940439224243e-01,-7.880815863609313965e-02,-1.685245782136917114e-01,1.550408899784088135e-01,2.103007882833480835e-01,-3.178146779537200928e-01
1.776567846536636353e-01,5.101021379232406616e-02,-1.958560347557067871e-01,-1.932134479284286499e-01,3.971672430634498596e-02,1.227416330948472023e-03,8.696603029966354370e-02,1.184252724051475525e-01
1.696016453206539154e-02,-1.945186108350753784e-01,2.217386849224567413e-02,1.730770319700241089e-01,1.697190254926681519e-01,-1.672343611717224121e-01,-1.667556464672088623e-01,-2.726445160806179047e-02
6.291243433952331543e-02,-8.292555809020996094e-02,1.963834762573242188e-01,-1.910382211208343506e-01,2.454483658075332642e-01,-1.766124963760375977e-01,8.995042741298675537e-02,-1.524663269519805908e-01
-1.510395109653472900e-01,7.825687527656555176e-02,1.516827642917633057e-01,6.063538417220115662e-02,8.735119481571018696e-04,7.892242074012756348e-02,-1.909658312797546387e-01,-1.440591812133789062e-01
1.518186032772064209e-01,-1.169771552085876465e-01,-1.372082084417343140e-01,9.157963097095489502e-02,1.853013038635253906e-01,-2.013264745473861694e-01,7.013984024524688721e-02,-7.837101817131042480e-02
1.149681210517883301e-01,-5.329430568963289261e-03,-1.815073490142822266e-01,-1.742567569017410278e-01,-1.070816144347190857e-01,-1.368404626846313477e-01,-4.868447408080101013e-02,-1.280133277177810669e-01
1.066608205437660217e-01,-8.546058833599090576e-02,1.159763708710670471e-02,2.871018834412097931e-02,1.807587146759033203e-01,1.416729390621185303e-01,-1.304954588413238525e-01,-1.994777768850326538e-01
-1.464682668447494507e-01,-1.295837312936782837e-01,-2.059915289282798767e-02,-1.168764531612396240e-01,9.965298324823379517e-02,2.706862092018127441e-01,-1.939821988344192505e-01,-9.760958142578601837e-03
-1.652353703975677490e-01,-2.434310764074325562e-01,7.930265367031097412e-02,-2.266650199890136719e-01,-2.164560854434967041e-01,-1.160514056682586670e-01,1.682787090539932251e-01,-5.241955816745758057e-02
1.407132148742675781e-01,2.036628276109695435e-01,-2.807563841342926025e-01,-6.211305782198905945e-02,-1.712362915277481079e-01,1.867419779300689697e-01,9.030723571777343750e-02,-3.760639131069183350e-01
-2.404993623495101929e-01,2.006457187235355377e-03,2.294705063104629517e-01,-1.149903386831283569e-01,2.386927157640457153e-01,-1.570165455341339111e-01,9.460267424583435059e-02,2.080996185541152954e-01
1.264397948980331421e-01,1.185403168201446533e-01,-2.613210976123809814e-01,-1.290956586599349976e-01,5.259516462683677673e-02,-1.534994095563888550e-01,-1.262668669223785400e-01,-2.283059358596801758e-01
-8.117941766977310181e-02,1.018130183219909668e-01,-2.201976068317890167e-02,7.872922718524932861e-02,1.715118885040283203e-01,1.939111799001693726e-01,-1.802944950759410858e-02,-8.262547664344310760e-03
1.880968511104583740e-01,1.859856545925140381e-01,-8.118297904729843140e-02,2.147453725337982178e-01,-2.120189070701599121e-01,-8.782867342233657837e-02,-2.370787970721721649e-02,-1.737671792507171631e-01
3.543142974376678467e-02,1.840303242206573486e-01,1.653892844915390015e-01,1.514146029949188232e-01,2.030375152826309204e-01,-6.034192629158496857e-03,-1.328723132610321045e-01,1.412292718887329102e-01
1.553157866001129150e-01,1.929209977388381958e-01,-2.552790939807891846e-01,1.720425337553024292e-01,-3.240114152431488037e-01,1.494444906711578369e-01,1.329437345266342163e-01,-3.189129531383514404e-01
-6.114866212010383606e-02,-2.652943134307861328e-01,1.090718507766723633e-01,1.486188024282455444e-01,1.045330911874771118e-01,1.019919961690902710e-01,-2.832772955298423767e-02,1.835165768861770630e-01
-1.912519633769989014e-01,7.435953617095947266e-02,-5.460155010223388672e-02,-1.497495174407958984e-01,-6.046859920024871826e-02,1.941404193639755249e-01,-4.344450426287949085e-04,8.033817261457443237e-02
1.027505472302436829e-01,-1.569759845733642578e-01,2.270080745220184326e-01,-2.225520014762878418e-01,2.230807989835739136e-01,8.689191192388534546e-02,-1.943052262067794800e-01,1.479066461324691772e-01
-1.455729752779006958e-01,-1.206409484148025513e-01,-1.799492686986923218e-01,-3.172558546066284180e-01,1.532709002494812012e-01,6.235293298959732056e-02,1.265712454915046692e-02,-7.427140325307846069e-02
-1.870919466018676758e-01,1.575487852096557617e-01,3.205082193017005920e-02,1.890488862991333008e-01,6.800410896539688110e-02,-1.572019457817077637e-01,1.602240651845932007e-01,-3.148572444915771484e-01
7.068187743425369263e-02,1.465502530336380005e-01,-1.431044489145278931e-01,-9.572193026542663574e-02,2.562146820127964020e-02,-1.039267629384994507e-01,1.999650150537490845e-01,-1.352111101150512695e-01
-9.247004985809326172e-02,-2.483783476054668427e-02,2.231503129005432129e-01,-2.889769971370697021e-01,1.816412061452865601e-01,1.653950214385986328e-01,2.037944346666336060e-01,-7.116004079580307007e-02
5.689109489321708679e-02,1.294181644916534424e-01,-1.375809460878372192e-01,9.974087774753570557e-02,-1.654495894908905029e-01,-3.603130578994750977e-01,-1.920409947633743286e-01,1.846875846385955811e-01
6.202901899814605713e-02,-6.201529502868652344e-02,-2.374989353120326996e-02,9.873773902654647827e-02,-1.058833971619606018e-01,-2.778093218803405762e-01,-1.667461246252059937e-01,-1.842744648456573486e-01
-9.330690652132034302e-02,-2.109084129333496094e-01,-9.403295814990997314e-02,1.046718209981918335e-01,-1.858126074075698853e-01,2.504348158836364746e-01,1.974622905254364014e-01,1.225419119000434875e-01
1.147341728210449219e-01,-3.268812969326972961e-02,-1.849227249622344971e-01,-8.779177814722061157e-02,1.306185573339462280e-01,-1.738883554935455322e-01,8.083512634038925171e-02,-2.122741937637329102e-01
1.384728997945785522e-01,-1.044555902481079102e-01,5.512665212154388428e-02,2.071841061115264893e-01,-8.907900750637054443e-02,-7.277661003172397614e-03,-7.841613143682479858e-02,-2.521685361862182617e-01
-2.036577463150024414e-01,1.262097805738449097e-01,-5.570433661341667175e-02,-1.801917701959609985e-01,1.181490197777748108e-01,-5.595897883176803589e-02,-9.039782732725143433e-02,-1.475053727626800537e-01
-1.055807769298553467e-01,1.361039727926254272e-01,1.464764028787612915e-01,2.435041777789592743e-02,-7.402472198009490967e-02,-2.570778131484985352e-01,1.451842300593852997e-02,6.543216109275817871e-02
1.948769837617874146e-01,1.303558349609375000e-01,-7.221660763025283813e-02,-1.849816292524337769e-01,-2.015158385038375854e-01,2.165973186492919922e-01,2.260641753673553467e-01,-8.316523395478725433e-03
1.133301332592964172e-01,1.936981528997421265e-01,-1.855649650096893311e-01,4.635677859187126160e-02,1.485248655080795288e-01,-1.592418104410171509e-01,-1.406928151845932007e-01,6.170434504747390747e-02
1.690129637718200684e-01,1.685738749802112579e-02,7.158810645341873169e-02,-1.843227595090866089e-01,1.411230266094207764e-01,-1.738919019699096680e-01,1.776737421751022339e-01,9.504019469022750854e-02
1.626422703266143799e-01,1.064318604767322540e-02,-2.417693100869655609e-02,9.137988090515136719e-02,8.609703928232192993e-02,-2.279573231935501099e-01,1.749716848134994507e-01,-3.095820844173431396e-01
-1.646791584789752960e-02,1.804476231336593628e-01,-2.994529306888580322e-01,1.745488643646240234e-01,-1.091165170073509216e-01,8.525554835796356201e-02,8.082129806280136108e-02,-2.886323332786560059e-01
-2.136616259813308716e-01,-2.110207639634609222e-02,7.653855718672275543e-03,-1.024433821439743042e-01,-2.967250645160675049e-01,1.074727699160575867e-01,9.336157143115997314e-02,2.302348054945468903e-02
-1.429894715547561646e-01,1.683415770530700684e-01,1.608439907431602478e-02,1.493296325206756592e-01,1.400453597307205200e-01,1.241186186671257019e-01,-4.100298509001731873e-02,-1.210049018263816833e-01
-2.458906620740890503e-01,1.641805171966552734e-01,1.854483485221862793e-01,-1.703032255172729492e-01,-7.496473193168640137e-02,-1.451182961463928223e-01,1.948546618223190308e-01,-4.779034852981567383e-02
-2.175650000572204590e-01,-9.178661555051803589e-02,2.220561206340789795e-01,2.981551922857761383e-02,2.050027549266815186e-01,-6.517452746629714966e-02,1.721431910991668701e-01,8.932303637266159058e-03
1.329089850187301636e-01,1.272485852241516113e-01,-2.515231370925903320e-01,-1.278330534696578979e-01,-3.842732682824134827e-02,1.296120434999465942e-01,1.960624158382415771e-01,1.343583762645721436e-01
-2.520758211612701416e-01,9.783682227134704590e-02,-1.337696015834808350e-01,-1.424116641283035278e-01,-2.625086307525634766e-01,1.155921593308448792e-01,-3.519030287861824036e-02,1.339512467384338379e-01
-1.605212837457656860e-01,-1.876712292432785034e-01,-6.013865768909454346e-02,-4.356547445058822632e-02,5.605620754067786038e-05,-1.829575598239898682e-01,1.425754129886627197e-01,-1.642458140850067139e-01
-2.265342772006988525e-01,-1.992153972387313843e-01,-1.780733466148376465e-01,1.094714254140853882e-01,1.188614368438720703e-01,2.018689960241317749e-01,-9.190206229686737061e-02,2.222927659749984741e-01
2.215652465820312500e-01,-2.105278968811035156e-01,-1.021006479859352112e-01,2.915837056934833527e-02,1.391320116817951202e-02,1.377849578857421875e-01,1.218294841237366199e-03,-1.181880235671997070e-01
1.081779524683952332e-01,9.918519109487533569e-02,1.528793126344680786e-01,1.372270435094833374e-01,1.635569781064987183e-01,-1.254525184631347656e-01,-3.036639392375946045e-01,4.812027886509895325e-02
1.411685943603515625e-01,6.932578235864639282e-02,-1.327119171619415283e-01,1.168842315673828125e-01,-1.013382002711296082e-01,-2.890518009662628174e-01,-3.632695972919464111e-01,7.248977571725845337e-02
2.196257263422012329e-01,-1.809813678264617920e-01,-1.036572009325027466e-01,-1.447059810161590576e-01,2.123108506202697754e-01,8.766338229179382324e-02,-1.680629849433898926e-01,-2.306655049324035645e-01
-3.033390939235687256e-01,-1.657957732677459717e-01,-4.925749078392982483e-02,4.122958332300186157e-02,1.933946162462234497e-01,-2.069740593433380127e-01,1.317429542541503906e-01,-2.724179923534393311e-01
-2.179271131753921509e-01,-8.618578314781188965e-03,-3.410311043262481689e-02,2.871755324304103851e-02,-2.543397247791290283e-01,-1.444440484046936035e-01,8.827039599418640137e-02,-3.391299545764923096e-01
-2.507132589817047119e-01,3.176077082753181458e-02,-7.190610468387603760e-02,-1.552180200815200806e-01,-1.962101608514785767e-01,7.874066382646560669e-02,-1.403241455554962158e-01,2.663230597972869873e-01
2.228746712207794189e-01,1.933780163526535034e-01,8.295570313930511475e-02,2.800012566149234772e-02,-3.209823966026306152e-01,-6.563859432935714722e-02,3.335674107074737549e-02,1.082666516304016113e-01
6.483902037143707275e-02,-9.121444076299667358e-02,1.803732663393020630e-01,1.710494309663772583e-01,-3.941738009452819824e-01,7.537289708852767944e-02,-1.966042071580886841e-01,2.246531099081039429e-01
-2.035292237997055054e-01,-8.457235991954803467e-02,-2.257315814495086670e-02,-4.369745403528213501e-02,1.523419916629791260e-01,-3.959042578935623169e-02,4.699223861098289490e-02,-1.098824590444564819e-01
1.031221449375152588e-01,-1.849048137664794922e-01,-1.599487811326980591e-01,6.050105020403862000e-02,-2.898080945014953613e-01,9.963487833738327026e-02,-1.464925408363342285e-01,-3.071193993091583252e-01
-7.867763191461563110e-02,-2.103775590658187866e-01,2.241339981555938721e-01,-1.720975190401077271e-01,2.337568104267120361e-01,7.596266269683837891e-02,-1.709209382534027100e-02,2.046767771244049072e-01
-1.214558780193328857e-01,1.171467453241348267e-01,-2.782779633998870850e-01,1.798034459352493286e-01,2.213424891233444214e-01,-2.326072901487350464e-01,-1.700817048549652100e-01,-2.687835693359375000e-01
2.210052497684955597e-02,2.318102121353149414e-02,-1.743584722280502319e-01,-2.995052374899387360e-02,3.448753058910369873e-01,-2.391465604305267334e-01,-1.253854334354400635e-01,-2.411762923002243042e-01
2.461882084608078003e-01,-4.004637151956558228e-02,-8.869080245494842529e-02,-2.235885709524154663e-01,1.932046711444854736e-01,2.329187244176864624e-01,-2.190703600645065308e-01,-6.421357393264770508e-02
1.252807229757308960e-01,1.412211209535598755e-01,1.333407014608383179e-01,1.585859954357147217e-01,-1.149393618106842041e-01,5.091906711459159851e-02,-2.152805626392364502e-01,-2.964548468589782715e-01
1.702011972665786743e-01,1.850835233926773071e-01,-2.256907522678375244e-01,1.444396227598190308e-01,-1.146726757287979126e-01,-3.162179142236709595e-02,4.830248653888702393e-02,1.102344691753387451e-01
1.292016953229904175e-01,-9.518598020076751709e-02,1.938571967184543610e-02,-6.150026991963386536e-02,1.804216019809246063e-02,-3.096102774143218994e-01,-2.889838516712188721e-01,8.066949993371963501e-02
1.345887333154678345e-01,1.745204031467437744e-01,-1.411723047494888306e-01,1.617798507213592529e-01,-1.219788938760757446e-01,-1.671491563320159912e-01,-3.198319077491760254e-01,-2.505694925785064697e-01
5.821629241108894348e-02,-1.481593698263168335e-01,-1.579569876194000244e-01,2.757362835109233856e-02,7.743807882070541382e-02,-3.467663377523422241e-02,2.127539515495300293e-01,8.311791345477104187e-03
1.891031414270401001e-01,1.973498910665512085e-01,-7.686359435319900513e-02,2.077810913324356079e-01,-1.981664150953292847e-01,6.438266485929489136e-02,-1.696325279772281647e-02,1.121492907404899597e-01
-1.621101945638656616e-01,2.121663186699151993e-03,-2.093667238950729370e-01,-2.581090629100799561e-01,-8.204500377178192139e-02,2.426587939262390137e-01,-1.102294623851776123e-01,-2.583792805671691895e-01
-1.562294363975524902e-01,4.606979340314865112e-02,1.517352461814880371e-01,3.587970137596130371e-02,-1.882953941822052002e-01,1.174463927745819092e-01,1.634146571159362793e-01,-9.249864518642425537e-02
6.380657851696014404e-02,-1.736066341400146484e-01,1.214251667261123657e-01,-1.375998705625534058e-01,-1.597958356142044067e-01,8.829291164875030518e-02,6.917029619216918945e-02,-1.071207821369171143e-01
-2.702524363994598389e-01,-2.184994369745254517e-01,1.493190824985504150e-01,-1.707844585180282593e-01,-4.608381912112236023e-02,3.284478932619094849e-02,1.896761506795883179e-01,2.060881704092025757e-01
-2.833019793033599854e-01,-2.779342234134674072e-01,-7.289265096187591553e-02,-2.917081117630004883e-01,-9.920338168740272522e-03,-1.119211912155151367e-01,-3.228147923946380615e-01,2.889052629470825195e-01
2.337518930435180664e-01,1.889542788267135620e-01,-2.414455711841583252e-01,-7.044426351785659790e-02,-2.121183425188064575e-01,2.027230858802795410e-01,-3.588413074612617493e-02,-1.495022624731063843e-01
-8.362835645675659180e-02,7.396707683801651001e-02,-1.530102640390396118e-01,6.011791154742240906e-02,1.917207986116409302e-01,-3.719157576560974121e-01,-1.133788377046585083e-01,-8.299363404512405396e-02
-2.462570369243621826e-01,-1.001050323247909546e-01,1.159406751394271851e-01,1.921117603778839111e-01,-2.265547215938568115e-02,-1.207369267940521240e-01,1.517295539379119873e-01,-2.057274878025054932e-01
-2.861738204956054688e-01,-1.632281839847564697e-01,-7.306090742349624634e-02,6.050710726412944496e-05,1.552029848098754883e-01,2.274040877819061279e-01,7.704623043537139893e-02,1.966123655438423157e-02
-2.938902974128723145e-01,3.062341921031475067e-02,1.429946422576904297e-01,-2.037641853094100952e-01,3.859592974185943604e-02,5.022173002362251282e-02,2.291855663061141968e-01,-1.379225254058837891e-01
-2.812082469463348389e-01,-2.113994657993316650e-01,1.464361995458602905e-01,-1.738174259662628174e-01,1.827138364315032959e-01,-3.447412252426147461e-01,-9.613357484340667725e-02,-2.040106207132339478e-01
2.056744247674942017e-01,-1.315758526325225830e-01,1.485148817300796509e-01,1.750285476446151733e-01,1.268955320119857788e-01,-1.772997528314590454e-01,-2.743638753890991211e-01,5.883833393454551697e-03
-1.771227866411209106e-01,7.061387598514556885e-02,8.293813467025756836e-02,-1.177542954683303833e-01,5.878730863332748413e-02,1.347994804382324219e-01,1.455980837345123291e-01,-3.590545952320098877e-01
8.118994534015655518e-02,1.376739740371704102e-01,-1.212000921368598938e-01,-3.155967593193054199e-01,-1.205008700489997864e-01,2.620070576667785645e-01,-1.389859169721603394e-01,-1.956548690795898438e-01
1.384989768266677856e-01,4.496572166681289673e-02,-1.478468328714370728e-01,-2.374092862010002136e-02,-3.402665257453918457e-01,-2.537537515163421631e-01,1.202711015939712524e-01,1.854604035615921021e-01
1.363381743431091309e-01,3.383278101682662964e-02,-2.053833603858947754e-01,4.680188745260238647e-02,-3.726053833961486816e-01,1.827553957700729370e-01,3.963970765471458435e-02,-5.240410193800926208e-02
2.137628942728042603e-01,2.709496300667524338e-03,1.080500707030296326e-02,1.693484187126159668e-01,9.383200109004974365e-02,2.295740991830825806e-01,-3.158350586891174316e-01,-9.831518679857254028e-02
7.472435384988784790e-02,-1.097313240170478821e-01,1.434523612260818481e-01,9.109324775636196136e-03,-2.162351161241531372e-01,-2.252890914678573608e-01,-1.058128401637077332e-01,-1.102539077401161194e-01
1.231252178549766541e-01,-8.595918118953704834e-02,2.169617712497711182e-01,-4.606524482369422913e-02,-2.223550826311111450e-01,-9.844586253166198730e-02,-2.654696702957153320e-01,2.891514003276824951e-01
1.132173910737037659e-01,4.839980229735374451e-02,-3.502601385116577148e-01,1.825383603572845459e-01,-3.346849977970123291e-01,4.688249900937080383e-02,-4.942642897367477417e-02,-6.971306353807449341e-02
-1.216423660516738892e-01,1.774284094572067261e-01,9.290020167827606201e-02,8.289517834782600403e-03,2.173956036567687988e-01,-1.999014765024185181e-01,1.379231270402669907e-02,-2.649768590927124023e-01
-6.688205897808074951e-02,-1.407122015953063965e-01,-1.778553575277328491e-01,-3.438270688056945801e-01,3.942573443055152893e-02,1.254570782184600830e-01,1.214088201522827148e-01,1.562521308660507202e-01
-2.233487814664840698e-01,2.377287484705448151e-02,-4.256295412778854370e-02,-6.710155867040157318e-03,2.787716686725616455e-01,-1.666288673877716064e-01,2.165637910366058350e-01,-2.894588708877563477e-01
1.918804645538330078e-01,8.691389113664627075e-02,7.336098700761795044e-02,-1.341021507978439331e-01,-6.602817773818969727e-02,9.850333631038665771e-02,-3.186687827110290527e-01,1.533508151769638062e-01
-2.515654861927032471e-01,1.998342946171760559e-02,-1.834858581423759460e-02,-2.810933627188205719e-02,2.557730078697204590e-01,-1.613928228616714478e-01,1.073865294456481934e-01,7.798649370670318604e-02
-1.653314679861068726e-01,-2.623479962348937988e-01,8.573205024003982544e-02,6.224891543388366699e-02,-2.563447356224060059e-01,1.002061590552330017e-01,6.935203820466995239e-02,1.325996126979589462e-02
-1.630286574363708496e-01,-1.665144264698028564e-01,2.939252555370330811e-02,-1.473295390605926514e-01,1.240781322121620178e-01,-5.332063883543014526e-02,9.925482422113418579e-02,1.935634613037109375e-01
-6.106590479612350464e-02,-2.981117665767669678e-01,-1.605550646781921387e-01,-3.100554645061492920e-01,-5.403868481516838074e-02,-1.313458532094955444e-01,-3.012643158435821533e-01,2.179088294506072998e-01
-4.796569049358367920e-02,3.920207172632217407e-02,-6.759428977966308594e-02,-5.387504398822784424e-02,1.141793355345726013e-01,-9.506879746913909912e-02,6.287317723035812378e-03,-1.457782834768295288e-01
1.826535910367965698e-01,-1.048992052674293518e-01,1.269984841346740723e-01,1.490089744329452515e-01,-1.742860376834869385e-01,-1.035683229565620422e-01,-9.069061279296875000e-02,3.507287427783012390e-02
1.825327277183532715e-01,-1.353159099817276001e-01,3.168335929512977600e-02,-2.218828350305557251e-01,1.908089667558670044e-01,9.836173057556152344e-02,-1.394453048706054688e-01,9.998457506299018860e-03
5.800576508045196533e-02,1.001237258315086365e-01,8.827367424964904785e-02,-1.850810647010803223e-01,-1.602120846509933472e-01,-1.136939451098442078e-01,-1.794040650129318237e-01,-4.853388667106628418e-02
-6.959579139947891235e-02,-2.417723536491394043e-01,2.283977866172790527e-01,1.700102388858795166e-01,2.168640047311782837e-01,-1.802230477333068848e-01,2.079372107982635498e-02,2.153305560350418091e-01
5.654084309935569763e-02,1.509452164173126221e-01,1.644479483366012573e-01,-1.757468730211257935e-01,1.508748084306716919e-01,-2.221721857786178589e-01,-2.739691436290740967e-01,1.166206970810890198e-01
4.586032405495643616e-02,2.007207870483398438e-01,-2.237416505813598633e-01,1.929333508014678955e-01,-2.667591571807861328e-01,-1.877317428588867188e-01,-3.549275696277618408e-01,-5.748014152050018311e-02
1.446786522865295410e-01,1.490008831024169922e-01,-1.375336647033691406e-01,-9.496478363871574402e-03,2.136572003364562988e-01,-1.826968342065811157e-01,1.598786711692810059e-01,-1.685082912445068359e-01
4.209375008940696716e-02,1.873549818992614746e-01,-1.601799875497817993e-01,-1.461968421936035156e-01,1.720714718103408813e-01,1.616929657757282257e-02,-3.850054368376731873e-02,-8.578516542911529541e-02
4.384639114141464233e-02,-9.156321734189987183e-02,9.495457261800765991e-02,2.583922632038593292e-02,-2.542027235031127930e-01,-9.032928198575973511e-02,7.047599554061889648e-02,1.490960717201232910e-01
1.794218122959136963e-01,1.892291381955146790e-02,-1.204577907919883728e-01,-3.738674148917198181e-02,1.149000227451324463e-01,2.399823814630508423e-02,-2.031978666782379150e-01,-1.948208212852478027e-01
2.265284955501556396e-01,-6.147294491529464722e-02,1.971556805074214935e-03,1.768327951431274414e-01,7.274018973112106323e-02,-1.481163501739501953e-01,1.392736881971359253e-01,2.202708870172500610e-01
-3.326616436243057251e-02,1.568222194910049438e-01,2.464212775230407715e-01,-1.016334593296051025e-01,2.594776451587677002e-01,-9.235068410634994507e-02,1.725574284791946411e-01,-1.808667927980422974e-02
-2.098081260919570923e-01,-1.300420016050338745e-01,-4.098040983080863953e-03,1.179624199867248535e-01,-1.155075207352638245e-01,-1.055111587047576904e-01,-1.955590248107910156e-01,-1.764392852783203125e-01
-1.659216010011732578e-03,1.894219219684600830e-01,-1.954335719347000122e-01,1.427695006132125854e-01,1.217768937349319458e-01,-2.504649758338928223e-01,-2.314992845058441162e-01,2.514911070466041565e-02
9.394850581884384155e-03,1.629698425531387329e-01,-2.578316032886505127e-01,2.800816595554351807e-01,-2.633117139339447021e-01,9.948056936264038086e-02,-1.350506581366062164e-02,2.199126034975051880e-01
2.074136137962341309e-01,-9.985336102545261383e-03,-2.850296199321746826e-01,-2.926664426922798157e-02,-3.159278929233551025e-01,1.868914514780044556e-01,-1.355529427528381348e-01,-2.268269360065460205e-01
1.391255706548690796e-01,-1.253564953804016113e-01,1.099417358636856079e-01,-1.879643052816390991e-01,1.496686935424804688e-01,-1.156252101063728333e-01,-5.831763893365859985e-02,5.852694436907768250e-02
-1.431872230023145676e-02,2.012510746717453003e-01,9.627313166856765747e-02,2.116785794496536255e-01,-1.673665642738342285e-01,-2.412595748901367188e-01,-2.095706574618816376e-02,-2.036345899105072021e-01
1.932192891836166382e-01,4.969145357608795166e-02,1.373020187020301819e-02,1.311035901308059692e-01,3.416199237108230591e-02,-1.920503377914428711e-01,1.534189283847808838e-01,-1.227797865867614746e-01
1.227243170142173767e-01,-9.480617940425872803e-02,2.500818856060504913e-02,1.547882556915283203e-01,3.034335793927311897e-03,1.758521199226379395e-01,9.678399562835693359e-02,5.130840837955474854e-02
