-4.570086486637592316e-03
3.191092982888221741e-02
-2.418533200398087502e-03
6.082742661237716675e-02
-4.216080158948898315e-02
-8.273354917764663696e-02
3.975131362676620483e-02
-4.670723155140876770e-02
